16, 0.666667, 1, 27, 1.68962, 100, 100, 43200, 6548, 20000
16, 0.833333, 0, 54, 0.93092, 100, 100, 108000, 17317, 20000
16, 0.833333, 0, 27, 2.93092, 100, 100, 54000, 5126, 20000
16, 0.75, 0, 3, 6.68503, 12700, 100, 685800, 263, 27472
16, 0.666667, 1, 3, 5.83054, 7078, 100, 339744, 410, 29500
16, 0.833333, 0, 3, 7.86158, 6997, 100, 419820, 213, 11269
16, 0.666667, 0, 3, 5.60605, 8646, 100, 415008, 312, 27054
16, 0.75, 0, 27, 1.33652, 100, 100, 48600, 7920, 20000
11, 0.5, 0, 27, 0.172243, 108, 100, 34992, 8658, 20361
16, 0.5, 0, 3, 3.79425, 8467, 100, 304812, 679, 48299
16, 0.5, 0, 27, 1.14353, 310, 100, 100440, 5710, 25018
16, 0.75, 1, 27, 2.33652, 100, 100, 48600, 6044, 20000
16, 0.75, 1, 3, 6.69734, 9848, 100, 531792, 197, 21938
11, 0.666667, 0, 27, 1.68962, 100, 100, 43200, 6600, 20000
11, 0.666667, 0, 54, -0.310382, 100, 100, 86400, 21740, 20000
11, 0.75, 0, 27, 2.33652, 100, 100, 48600, 5931, 20000
11, 0.75, 0, 81, -0.663476, 100, 100, 145800, 34496, 20000
16, 0.833333, 0, 3, 7.98113, 6368, 100, 382080, 184, 7920
11, 0.666667, 0, 81, -1.31038, 100, 100, 129600, 37745, 20000
16, 0.666667, 0, 27, 2.68962, 141, 100, 60912, 4297, 21140
11, 0.833333, 0, 54, 0.93092, 100, 100, 108000, 17331, 20000
16, 0.75, 0, 3, 6.77377, 12325, 100, 665550, 223, 22185
16, 0.666667, 1, 27, 2.68962, 129, 100, 55728, 4208, 20833
16, 0.833333, 0, 27, 3.93092, 101, 100, 54540, 3461, 20013
16, 0.666667, 0, 3, 5.7136, 9628, 100, 462144, 319, 28384
16, 0.666667, 1, 3, 5.9494, 9053, 100, 434544, 333, 31854
11, 0.833333, 0, 27, 1.93092, 100, 100, 54000, 6944, 20000
11, 0.75, 0, 54, 0.336524, 100, 100, 97200, 19213, 20000
16, 0.5, 0, 81, -1.82776, 100, 100, 97200, 39301, 20000
16, 0.75, 1, 3, 6.79811, 11992, 100, 647568, 222, 24079
16, 0.75, 0, 27, 2.33652, 100, 100, 48600, 5951, 20000
16, 0.666667, 1, 54, -0.310382, 100, 100, 86400, 21438, 20000
16, 0.75, 1, 27, 3.33652, 109, 100, 52974, 4043, 20199
16, 0.833333, 0, 3, 8.10644, 9502, 100, 570120, 176, 9404
16, 0.5, 0, 3, 3.90293, 10672, 100, 384192, 595, 50463
16, 0.75, 0, 3, 6.86385, 13665, 100, 737910, 220, 20446
16, 0.5, 0, 54, -0.827757, 100, 100, 64800, 21071, 20000
11, 0.666667, 0, 27, 2.68962, 134, 100, 57888, 4739, 20826
11, 0.5, 0, 27, 1.13449, 407, 100, 131868, 6447, 26601
11, 0.75, 0, 27, 3.33652, 101, 100, 49086, 4012, 20015
16, 0.75, 0, 54, 0.336524, 100, 100, 97200, 19187, 20000
16, 0.666667, 0, 54, 0.689618, 100, 100, 86400, 17506, 20000
16, 0.666667, 0, 3, 5.81551, 10884, 100, 522432, 267, 28052
16, 0.833333, 0, 27, 4.92596, 143, 100, 77220, 2065, 20726
11, 0.5, 0, 54, -1.82776, 100, 100, 64800, 26498, 20000
16, 0.833333, 0, 54, 1.93092, 100, 100, 108000, 13516, 20000
16, 0.666667, 0, 81, -0.310382, 100, 100, 129600, 32493, 20000
16, 0.666667, 1, 3, 6.05451, 9924, 100, 476352, 328, 30764
16, 0.75, 1, 54, 0.336524, 100, 100, 97200, 19237, 20000
16, 0.75, 1, 3, 6.88943, 13418, 100, 724572, 237, 22908
16, 0.75, 0, 3, 6.94939, 12952, 100, 699408, 197, 19285
16, 0.666667, 1, 81, -0.310382, 100, 100, 129600, 32356, 20000
16, 0.833333, 0, 81, 0.93092, 100, 100, 162000, 25883, 20000
16, 0.75, 0, 81, 0.336524, 100, 100, 145800, 28939, 20000
16, 0.666667, 0, 27, 3.53177, 1328, 100, 573696, 3251, 35855
16, 0.5, 0, 27, 1.71149, 1881, 100, 609444, 5153, 50419
16, 0.833333, 0, 3, 8.20903, 11810, 100, 708600, 170, 9884
16, 0.666667, 1, 27, 3.57007, 1055, 100, 455760, 3248, 34575
16, 0.75, 0, 27, 3.33652, 104, 100, 50544, 3877, 20080
11, 0.833333, 0, 81, 0.93092, 100, 100, 162000, 25792, 20000
16, 0.5, 0, 3, 3.99973, 11413, 100, 410868, 458, 49292
11, 0.5, 0, 81, -1.82776, 100, 100, 97200, 39837, 20000
16, 0.666667, 0, 3, 5.91137, 10665, 100, 511920, 208, 23278
16, 0.75, 1, 27, 4.29435, 579, 100, 281394, 2795, 26897
11, 0.833333, 0, 27, 2.93092, 100, 100, 54000, 5125, 20000
11, 0.666667, 0, 54, 0.689618, 100, 100, 86400, 17742, 20000
16, 0.75, 1, 3, 6.97576, 14357, 100, 775278, 206, 22773
16, 0.75, 1, 81, 0.336524, 100, 100, 145800, 28956, 20000
11, 0.833333, 0, 54, 1.93092, 100, 100, 108000, 13930, 20000
16, 0.666667, 1, 3, 6.15489, 10538, 100, 505824, 294, 29088
11, 0.75, 0, 27, 4.33156, 540, 100, 262440, 2631, 25212
16, 0.75, 0, 3, 7.03726, 19675, 100, 1062450, 172, 24501
16, 0.5, 0, 54, 0.172243, 101, 100, 65448, 15724, 20025
16, 0.833333, 0, 27, 5.7622, 1391, 100, 751140, 1759, 30716
16, 0.833333, 0, 3, 8.30105, 12532, 100, 751920, 153, 9025
16, 0.666667, 0, 3, 6.0082, 11042, 100, 530016, 217, 23004
11, 0.75, 0, 54, 1.33652, 100, 100, 97200, 15646, 20000
16, 0.666667, 0, 54, 1.68962, 100, 100, 86400, 13297, 20000
16, 0.75, 1, 3, 7.05922, 15583, 100, 841482, 170, 21584
11, 0.666667, 0, 27, 3.55349, 1554, 100, 671328, 3756, 37082
16, 0.5, 0, 81, -0.827757, 100, 100, 97200, 32775, 20000
16, 0.833333, 0, 54, 2.93092, 100, 100, 108000, 10314, 20000
16, 0.5, 0, 3, 4.09333, 14965, 100, 538740, 505, 59369
16, 0.666667, 1, 54, 0.689618, 100, 100, 86400, 17696, 20000
16, 0.75, 0, 3, 7.10855, 19580, 100, 1057320, 148, 22825
16, 0.75, 0, 27, 4.3171, 458, 100, 222588, 2766, 24960
16, 0.666667, 0, 3, 6.10336, 13746, 100, 659808, 214, 25029
11, 0.833333, 0, 27, 3.93092, 100, 100, 54000, 3570, 20000
16, 0.666667, 1, 3, 6.2523, 16652, 100, 799296, 288, 37672
16, 0.833333, 0, 3, 8.39038, 14156, 100, 849360, 169, 10322
16, 0.75, 0, 54, 1.33652, 100, 100, 97200, 15590, 20000
16, 0.75, 1, 3, 7.13932, 16028, 100, 865512, 180, 20089
16, 0.666667, 0, 81, 0.689618, 100, 100, 129600, 26181, 20000
11, 0.5, 0, 54, -0.827757, 100, 100, 64800, 22432, 20000
11, 0.5, 0, 27, 1.63018, 2803, 100, 908172, 5626, 61602
11, 0.666667, 0, 54, 1.68962, 100, 100, 86400, 13275, 20000
16, 0.75, 0, 3, 7.18002, 16794, 100, 906876, 174, 19368
16, 0.666667, 1, 81, 0.689618, 100, 100, 129600, 26519, 20000
16, 0.75, 1, 54, 1.33652, 100, 100, 97200, 15571, 20000
16, 0.833333, 0, 81, 1.93092, 100, 100, 162000, 20596, 20000
11, 0.833333, 0, 54, 2.93092, 100, 100, 108000, 10162, 20000
16, 0.666667, 0, 3, 6.18866, 11961, 100, 574128, 152, 20402
11, 0.75, 0, 81, 0.336524, 100, 100, 145800, 29104, 20000
16, 0.75, 0, 81, 1.33652, 100, 100, 145800, 23165, 20000
16, 0.5, 0, 54, 1.16728, 373, 100, 241704, 10799, 27608
16, 0.666667, 1, 27, 3.87794, 4008, 100, 1731456, 2805, 62468
16, 0.666667, 0, 54, 2.68962, 124, 100, 107136, 7925, 20596
11, 0.666667, 0, 81, -0.310382, 100, 100, 129600, 32746, 20000
16, 0.5, 0, 3, 4.17508, 13788, 100, 496368, 383, 51583
16, 0.75, 1, 3, 7.21831, 16551, 100, 893754, 149, 18792
16, 0.75, 1, 27, 4.70994, 3648, 100, 1772928, 2638, 53182
16, 0.833333, 0, 3, 8.47443, 12902, 100, 774120, 154, 9119
16, 0.833333, 0, 54, 3.93092, 100, 100, 108000, 6952, 20000
11, 0.833333, 0, 81, 1.93092, 100, 100, 162000, 20423, 20000
11, 0.75, 0, 54, 2.33652, 100, 100, 97200, 11890, 20000
16, 0.666667, 0, 27, 3.80618, 5773, 100, 2493936, 3104, 78393
11, 0.5, 0, 81, -0.827757, 100, 100, 97200, 33521, 20000
11, 0.75, 0, 27, 4.76189, 3247, 100, 1578042, 2603, 45983
16, 0.833333, 0, 27, 6.03032, 5298, 100, 2860920, 1316, 55006
16, 0.666667, 0, 3, 6.28009, 14107, 100, 677136, 160, 23311
16, 0.75, 0, 3, 7.25718, 22073, 100, 1191942, 140, 21565
16, 0.75, 1, 81, 1.33652, 100, 100, 145800, 23451, 20000
11, 0.833333, 0, 27, 4.93092, 137, 100, 73980, 2133, 20638
16, 0.5, 0, 81, 0.172243, 101, 100, 98172, 23453, 20032
16, 0.75, 1, 3, 7.29604, 16863, 100, 910602, 149, 18122
16, 0.5, 0, 27, 1.94206, 5903, 100, 1912572, 4594, 100688
16, 0.666667, 1, 3, 6.32979, 22537, 100, 1081776, 315, 46651
16, 0.833333, 0, 3, 8.56246, 14049, 100, 842940, 148, 6488
16, 0.666667, 1, 54, 1.68962, 100, 100, 86400, 13334, 20000
16, 0.5, 0, 3, 4.26024, 15468, 100, 556848, 370, 55734
16, 0.666667, 0, 3, 6.36429, 15494, 100, 743712, 148, 23056
16, 0.75, 0, 3, 7.32449, 21808, 100, 1177632, 145, 19336
11, 0.666667, 0, 54, 2.68962, 140, 100, 120960, 8753, 20994
11, 0.833333, 0, 54, 3.93092, 100, 100, 108000, 6987, 20000
16, 0.75, 0, 54, 2.33652, 100, 100, 97200, 12094, 20000
16, 0.666667, 0, 81, 1.68962, 100, 100, 129600, 20025, 20000
16, 0.833333, 0, 54, 4.93092, 145, 100, 156600, 3481, 21052
16, 0.75, 1, 3, 7.37305, 20088, 100, 1084752, 153, 20891
16, 0.833333, 0, 3, 8.64683, 14841, 100, 890460, 139, 6796
16, 0.666667, 1, 81, 1.68962, 100, 100, 129600, 20095, 20000
16, 0.833333, 0, 81, 2.93092, 100, 100, 162000, 15550, 20000
11, 0.5, 0, 54, 0.172243, 104, 100, 67392, 16531, 20242
11, 0.75, 0, 54, 3.33652, 102, 100, 99144, 7573, 20055
16, 0.75, 0, 27, 4.78437, 3688, 100, 1792368, 2463, 50182
16, 0.75, 1, 54, 2.33652, 100, 100, 97200, 11898, 20000
16, 0.666667, 0, 3, 6.44462, 15289, 100, 733872, 132, 21156
16, 0.75, 0, 3, 7.39221, 18884, 100, 1019736, 148, 16887
16, 0.75, 0, 81, 2.33652, 100, 100, 145800, 17788, 20000
16, 0.5, 0, 3, 4.34065, 16523, 100, 594828, 391, 55987
16, 0.75, 1, 3, 7.4436, 17951, 100, 969354, 149, 15603
16, 0.666667, 1, 3, 6.39641, 22127, 100, 1062096, 265, 42827
11, 0.666667, 0, 27, 3.80716, 6299, 100, 2721168, 3601, 78731
11, 0.833333, 0, 81, 2.93092, 100, 100, 162000, 15348, 20000
16, 0.666667, 0, 3, 6.5255, 14621, 100, 701808, 111, 18499
11, 0.5, 0, 81, 0.172243, 101, 100, 98172, 24046, 20036
16, 0.833333, 0, 3, 8.72892, 19233, 100, 1153980, 140, 7292
11, 0.833333, 0, 27, 5.78528, 1876, 100, 1013040, 1738, 32665
16, 0.75, 1, 81, 2.33652, 100, 100, 145800, 17946, 20000
16, 0.75, 0, 3, 7.46498, 23653, 100, 1277262, 143, 18960
16, 0.666667, 1, 54, 2.68962, 115, 100, 99360, 8611, 20591
16, 0.75, 1, 27, 4.8755, 6669, 100, 3241134, 2487, 72083
11, 0.833333, 0, 54, 4.93092, 139, 100, 150120, 3843, 20740
16, 0.75, 1, 3, 7.51824, 21467, 100, 1159218, 132, 17897
11, 0.75, 0, 81, 1.33652, 100, 100, 145800, 23245, 20000
16, 0.5, 0, 81, 1.16728, 541, 100, 525852, 14482, 32353
16, 0.666667, 0, 81, 2.68962, 120, 100, 155520, 11403, 20742
11, 0.666667, 0, 81, 0.689618, 100, 100, 129600, 26527, 20000
16, 0.75, 0, 54, 3.33652, 100, 100, 97200, 7690, 20000
16, 0.666667, 0, 3, 6.6082, 15313, 100, 735024, 108, 18570
16, 0.833333, 0, 27, 6.16771, 10509, 100, 5674860, 1246, 76858
16, 0.666667, 1, 3, 6.46363, 20187, 100, 968976, 254, 38197
16, 0.5, 0, 3, 4.41844, 19927, 100, 717372, 290, 62060
16, 0.666667, 1, 27, 4.0359, 9788, 100, 4228416, 2918, 105097
16, 0.666667, 1, 81, 2.68962, 110, 100, 142560, 11828, 20300
16, 0.833333, 0, 81, 3.93092, 100, 100, 162000, 10542, 20000
16, 0.833333, 0, 3, 8.80103, 17786, 100, 1067160, 134, 6051
16, 0.75, 0, 3, 7.53, 28004, 100, 1512216, 110, 20461
16, 0.75, 1, 3, 7.58649, 23988, 100, 1295352, 117, 18682
16, 0.75, 1, 54, 3.33652, 101, 100, 98172, 8019, 20013
16, 0.75, 0, 81, 3.33652, 100, 100, 145800, 11701, 20000
16, 0.666667, 0, 3, 6.68901, 17947, 100, 861456, 119, 19991
16, 0.666667, 0, 27, 3.93779, 10876, 100, 4698432, 2721, 119090
16, 0.5, 0, 3, 4.48928, 14349, 100, 516564, 259, 43358
11, 0.833333, 0, 81, 3.93092, 100, 100, 162000, 10259, 20000
16, 0.75, 0, 3, 7.58976, 23874, 100, 1289196, 134, 17172
16, 0.75, 1, 3, 7.65106, 19074, 100, 1029996, 120, 14372
11, 0.5, 0, 27, 1.81906, 7862, 100, 2547288, 5696, 123608
16, 0.833333, 0, 3, 8.87601, 17401, 100, 1044060, 141, 7125
11, 0.75, 0, 54, 4.32667, 1273, 100, 1237356, 5009, 35798
16, 0.666667, 1, 3, 6.53402, 23592, 100, 1132416, 227, 40590
16, 0.666667, 0, 3, 6.76366, 16968, 100, 814464, 130, 18536
16, 0.75, 1, 81, 3.33652, 100, 100, 145800, 11741, 20000
16, 0.5, 0, 27, 2.07222, 10521, 100, 3408804, 4505, 150757
16, 0.833333, 0, 81, 4.93092, 140, 100, 226800, 5040, 20828
16, 0.75, 0, 3, 7.65448, 28346, 100, 1530684, 118, 19377
11, 0.75, 0, 27, 4.93739, 12431, 100, 6041466, 2481, 106492
16, 0.75, 1, 3, 7.72347, 27792, 100, 1500768, 116, 18500
16, 0.833333, 0, 3, 8.95182, 26097, 100, 1565820, 131, 8721
16, 0.5, 0, 3, 4.57276, 19838, 100, 714168, 244, 56462
16, 0.75, 0, 27, 4.94904, 7472, 100, 3631392, 2259, 72269
16, 0.666667, 0, 3, 6.84042, 20002, 100, 960096, 116, 20366
11, 0.5, 0, 54, 1.15282, 936, 100, 606528, 11978, 41176
16, 0.833333, 0, 54, 5.76137, 5991, 100, 6470280, 2406, 72240
16, 0.75, 0, 54, 4.33652, 897, 100, 871884, 4697, 31079
16, 0.666667, 1, 3, 6.59912, 24758, 100, 1188384, 229, 40343
16, 0.75, 1, 3, 7.78345, 21881, 100, 1181574, 133, 15148
11, 0.75, 0, 81, 2.33652, 100, 100, 145800, 17695, 20000
16, 0.75, 0, 3, 7.71387, 26731, 100, 1443474, 125, 17019
11, 0.833333, 0, 81, 4.93092, 127, 100, 205740, 5050, 20644
11, 0.666667, 0, 81, 1.68962, 100, 100, 129600, 20335, 20000
16, 0.666667, 0, 54, 3.58764, 7354, 100, 6353856, 5450, 108167
11, 0.833333, 0, 27, 6.01616, 5900, 100, 3186000, 1686, 52294
16, 0.833333, 0, 27, 6.26526, 13423, 100, 7248420, 1002, 85403
16, 0.666667, 0, 3, 6.91113, 19556, 100, 938688, 115, 18978
16, 0.833333, 0, 3, 9.01372, 22469, 100, 1348140, 132, 6582
16, 0.5, 0, 3, 4.64376, 18640, 100, 671040, 213, 51690
16, 0.75, 1, 3, 7.85105, 22820, 100, 1232280, 119, 13324
16, 0.75, 1, 54, 4.33156, 1140, 100, 1108080, 5104, 34587
16, 0.75, 0, 3, 7.77503, 29021, 100, 1567134, 117, 17007
16, 0.75, 0, 81, 4.33652, 1212, 100, 1767096, 6875, 37016
16, 0.666667, 0, 3, 6.98264, 21291, 100, 1021968, 104, 19562
16, 0.5, 0, 54, 1.68506, 7194, 100, 4661712, 7767, 145631
16, 0.666667, 1, 3, 6.66267, 27462, 100, 1318176, 230, 42115
16, 0.75, 1, 27, 4.99796, 16854, 100, 8191044, 2297, 136683
16, 0.75, 1, 3, 7.91725, 28914, 100, 1561356, 103, 15872
16, 0.5, 0, 3, 4.71701, 23917, 100, 861012, 252, 62279
16, 0.833333, 0, 3, 9.08043, 30169, 100, 1810140, 132, 7957
16, 0.75, 0, 3, 7.83374, 33327, 100, 1799658, 112, 19056
16, 0.666667, 0, 3, 7.05117, 18748, 100, 899904, 106, 16573
16, 0.666667, 1, 27, 4.13698, 16364, 100, 7069248, 2373, 150182
11, 0.5, 0, 81, 1.16728, 1653, 100, 1606716, 16568, 59425
11, 0.833333, 0, 54, 5.77911, 7690, 100, 8305200, 2896, 76989
16, 0.666667, 0, 27, 4.03368, 16945, 100, 7320240, 2397, 161407
11, 0.75, 0, 81, 3.33652, 100, 100, 145800, 11374, 20000
16, 0.5, 0, 3, 4.78167, 19675, 100, 708300, 242, 51362
16, 0.666667, 1, 3, 6.72302, 31986, 100, 1535328, 237, 46889
