('802.16', '2/3', 54, 'B', -1.3103816364765377, 100, 100, 86400, 25318, 20000)
('802.11n', '3/4', 54, 'A', -0.66347569970478615, 100, 100, 97200, 22947, 20000)
('802.16', '3/4', 3, 'A', 6.4688330983166837, 7322, 100, 395388, 260, 19611)
('802.16', '2/3', 3, 'B', 5.5453106342960696, 4261, 100, 204528, 402, 24249)
('802.16', '3/4', 3, 'B', 6.3480268530091193, 5429, 100, 293166, 305, 23286)
('802.16', '3/4', 27, 'A', 0.33652430029521385, 100, 100, 48600, 9683, 20000)
('802.16', '3/4', 54, 'A', -0.66347569970478615, 100, 100, 97200, 22844, 20000)
('802.16', '1/2', 3, 'A', 3.5329517890572757, 5582, 100, 200952, 771, 41458)
('802.16', '2/3', 27, 'A', 0.68961836352346229, 100, 100, 43200, 8874, 20000)
('802.16', '2/3', 3, 'A', 5.3588287154774727, 5904, 100, 283392, 384, 26863)
('802.11n', '1/2', 54, 'A', -2.8277568533786299, 100, 100, 64800, 29997, 20000)
('802.16', '3/4', 54, 'B', -0.66347569970478615, 100, 100, 97200, 22884, 20000)
('802.16', '2/3', 27, 'B', 0.68961836352346229, 100, 100, 43200, 8745, 20000)
('802.16', '5/6', 3, 'A', 7.5829659768920648, 5485, 100, 329100, 214, 11307)
('802.16', '5/6', 27, 'A', 1.9309195500080745, 100, 100, 54000, 6904, 20000)
('802.16', '3/4', 81, 'A', -0.66347569970478615, 100, 100, 145800, 34702, 20000)
('802.16', '2/3', 81, 'A', -1.3103816364765377, 100, 100, 129600, 37672, 20000)
('802.11n', '1/2', 81, 'A', -2.8277568533786299, 100, 100, 97200, 45633, 20000)
('802.16', '2/3', 81, 'B', -1.3103816364765377, 100, 100, 129600, 37504, 20000)
('802.11n', '1/2', 27, 'A', -0.82775685337862992, 100, 100, 32400, 11227, 20000)
('802.16', '5/6', 81, 'A', -0.06908044999192553, 100, 100, 162000, 31065, 20000)
('802.16', '3/4', 3, 'B', 6.4837456743006179, 8597, 100, 464238, 311, 24855)
('802.16', '3/4', 3, 'A', 6.5856982797713757, 10134, 100, 547236, 231, 22421)
('802.16', '3/4', 27, 'B', 1.3365243002952139, 100, 100, 48600, 7886, 20000)
('802.16', '2/3', 3, 'B', 5.6985055079911424, 5736, 100, 275328, 387, 30428)
('802.11n', '5/6', 27, 'A', 0.93091955000807447, 100, 100, 54000, 8670, 20000)
('802.16', '1/2', 27, 'A', 0.17224314662137008, 106, 100, 34344, 7615, 20162)
('802.11n', '2/3', 27, 'A', 0.68961836352346229, 100, 100, 43200, 8757, 20000)
('802.11n', '5/6', 81, 'A', -0.06908044999192553, 100, 100, 162000, 31224, 20000)
('802.11n', '3/4', 27, 'A', 1.3365243002952139, 100, 100, 48600, 7807, 20000)
('802.16', '1/2', 3, 'A', 3.6667976926355834, 6156, 100, 221616, 608, 38522)
('802.16', '5/6', 3, 'A', 7.7179901990345297, 4850, 100, 291000, 250, 10790)
('802.16', '3/4', 81, 'B', -0.66347569970478615, 100, 100, 145800, 34486, 20000)
('802.16', '2/3', 3, 'A', 5.4889735170513108, 7295, 100, 350160, 382, 26880)
('802.16', '1/2', 54, 'A', -1.8277568533786299, 100, 100, 64800, 26138, 20000)
('802.16', '2/3', 27, 'A', 1.6896183635234623, 100, 100, 43200, 6737, 20000)
('802.16', '3/4', 3, 'B', 6.591597260468034, 8943, 100, 482922, 305, 25006)
('802.16', '2/3', 54, 'A', -0.31038163647653771, 100, 100, 86400, 21422, 20000)
('802.16', '2/3', 27, 'B', 1.6896183635234623, 100, 100, 43200, 6548, 20000)
('802.16', '5/6', 54, 'A', 0.93091955000807447, 100, 100, 108000, 17317, 20000)
('802.16', '5/6', 27, 'A', 2.9309195500080745, 100, 100, 54000, 5126, 20000)
('802.16', '3/4', 3, 'A', 6.6850349389517341, 12700, 100, 685800, 263, 27472)
('802.16', '2/3', 3, 'B', 5.830542441246104, 7078, 100, 339744, 410, 29500)
('802.16', '5/6', 3, 'A', 7.8615818307580776, 6997, 100, 419820, 213, 11269)
('802.16', '2/3', 3, 'A', 5.6060547674342258, 8646, 100, 415008, 312, 27054)
('802.16', '3/4', 27, 'A', 1.3365243002952139, 100, 100, 48600, 7920, 20000)
('802.11n', '1/2', 27, 'A', 0.17224314662137008, 108, 100, 34992, 8658, 20361)
('802.16', '1/2', 3, 'A', 3.7942508781192288, 8467, 100, 304812, 679, 48299)
('802.16', '1/2', 27, 'A', 1.1435290089786343, 310, 100, 100440, 5710, 25018)
('802.16', '3/4', 27, 'B', 2.3365243002952139, 100, 100, 48600, 6044, 20000)
('802.16', '3/4', 3, 'B', 6.6973419057278214, 9848, 100, 531792, 197, 21938)
('802.11n', '2/3', 27, 'A', 1.6896183635234623, 100, 100, 43200, 6600, 20000)
('802.11n', '2/3', 54, 'A', -0.31038163647653771, 100, 100, 86400, 21740, 20000)
('802.11n', '3/4', 27, 'A', 2.3365243002952139, 100, 100, 48600, 5931, 20000)
('802.11n', '3/4', 81, 'A', -0.66347569970478615, 100, 100, 145800, 34496, 20000)
('802.16', '5/6', 3, 'A', 7.9811303119685286, 6368, 100, 382080, 184, 7920)
('802.11n', '2/3', 81, 'A', -1.3103816364765377, 100, 100, 129600, 37745, 20000)
('802.16', '2/3', 27, 'A', 2.6896183635234623, 141, 100, 60912, 4297, 21140)
('802.11n', '5/6', 54, 'A', 0.93091955000807447, 100, 100, 108000, 17331, 20000)
('802.16', '3/4', 3, 'A', 6.7737705898933456, 12325, 100, 665550, 223, 22185)
('802.16', '2/3', 27, 'B', 2.6896183635234623, 129, 100, 55728, 4208, 20833)
('802.16', '5/6', 27, 'A', 3.9309195500080745, 101, 100, 54540, 3461, 20013)
('802.16', '2/3', 3, 'A', 5.7136003024433242, 9628, 100, 462144, 319, 28384)
('802.16', '2/3', 3, 'B', 5.9494049030505867, 9053, 100, 434544, 333, 31854)
('802.11n', '5/6', 27, 'A', 1.9309195500080745, 100, 100, 54000, 6944, 20000)
('802.11n', '3/4', 54, 'A', 0.33652430029521385, 100, 100, 97200, 19213, 20000)
('802.16', '1/2', 81, 'A', -1.8277568533786299, 100, 100, 97200, 39301, 20000)
('802.16', '3/4', 3, 'B', 6.798110680951666, 11992, 100, 647568, 222, 24079)
('802.16', '3/4', 27, 'A', 2.3365243002952139, 100, 100, 48600, 5951, 20000)
('802.16', '2/3', 54, 'B', -0.31038163647653771, 100, 100, 86400, 21438, 20000)
('802.16', '3/4', 27, 'B', 3.3365243002952139, 109, 100, 52974, 4043, 20199)
('802.16', '5/6', 3, 'A', 8.1064439887478006, 9502, 100, 570120, 176, 9404)
('802.16', '1/2', 3, 'A', 3.9029272722415205, 10672, 100, 384192, 595, 50463)
('802.16', '3/4', 3, 'A', 6.8638460597155548, 13665, 100, 737910, 220, 20446)
('802.16', '1/2', 54, 'A', -0.82775685337862992, 100, 100, 64800, 21071, 20000)
('802.11n', '2/3', 27, 'A', 2.6896183635234623, 134, 100, 57888, 4739, 20826)
('802.11n', '1/2', 27, 'A', 1.1344935952707464, 407, 100, 131868, 6447, 26601)
('802.11n', '3/4', 27, 'A', 3.3365243002952139, 101, 100, 49086, 4012, 20015)
('802.16', '3/4', 54, 'A', 0.33652430029521385, 100, 100, 97200, 19187, 20000)
('802.16', '2/3', 54, 'A', 0.68961836352346229, 100, 100, 86400, 17506, 20000)
('802.16', '2/3', 3, 'A', 5.8155138593360212, 10884, 100, 522432, 267, 28052)
('802.16', '5/6', 27, 'A', 4.925956740218064, 143, 100, 77220, 2065, 20726)
('802.11n', '1/2', 54, 'A', -1.8277568533786299, 100, 100, 64800, 26498, 20000)
('802.16', '5/6', 54, 'A', 1.9309195500080745, 100, 100, 108000, 13516, 20000)
('802.16', '2/3', 81, 'A', -0.31038163647653771, 100, 100, 129600, 32493, 20000)
('802.16', '2/3', 3, 'B', 6.0545051508089474, 9924, 100, 476352, 328, 30764)
('802.16', '3/4', 54, 'B', 0.33652430029521385, 100, 100, 97200, 19237, 20000)
('802.16', '3/4', 3, 'B', 6.8894282181231388, 13418, 100, 724572, 237, 22908)
('802.16', '3/4', 3, 'A', 6.9493911683165823, 12952, 100, 699408, 197, 19285)
('802.16', '2/3', 81, 'B', -0.31038163647653771, 100, 100, 129600, 32356, 20000)
('802.16', '5/6', 81, 'A', 0.93091955000807447, 100, 100, 162000, 25883, 20000)
('802.16', '3/4', 81, 'A', 0.33652430029521385, 100, 100, 145800, 28939, 20000)
('802.16', '2/3', 27, 'A', 3.5317702845899812, 1328, 100, 573696, 3251, 35855)
('802.16', '1/2', 27, 'A', 1.711490843225699, 1881, 100, 609444, 5153, 50419)
('802.16', '5/6', 3, 'A', 8.2090310258891162, 11810, 100, 708600, 170, 9884)
('802.16', '2/3', 27, 'B', 3.5700692698490863, 1055, 100, 455760, 3248, 34575)
('802.16', '3/4', 27, 'A', 3.3365243002952139, 104, 100, 50544, 3877, 20080)
('802.11n', '5/6', 81, 'A', 0.93091955000807447, 100, 100, 162000, 25792, 20000)
('802.16', '1/2', 3, 'A', 3.9997276588243165, 11413, 100, 410868, 458, 49292)
('802.11n', '1/2', 81, 'A', -1.8277568533786299, 100, 100, 97200, 39837, 20000)
('802.16', '2/3', 3, 'A', 5.9113668645234156, 10665, 100, 511920, 208, 23278)
('802.16', '3/4', 27, 'B', 4.2943505855163657, 579, 100, 281394, 2795, 26897)
('802.11n', '5/6', 27, 'A', 2.9309195500080745, 100, 100, 54000, 5125, 20000)
('802.11n', '2/3', 54, 'A', 0.68961836352346229, 100, 100, 86400, 17742, 20000)
('802.16', '3/4', 3, 'B', 6.975757098056266, 14357, 100, 775278, 206, 22773)
('802.16', '3/4', 81, 'B', 0.33652430029521385, 100, 100, 145800, 28956, 20000)
('802.11n', '5/6', 54, 'A', 1.9309195500080745, 100, 100, 108000, 13930, 20000)
('802.16', '2/3', 3, 'B', 6.1548873306188003, 10538, 100, 505824, 294, 29088)
('802.11n', '3/4', 27, 'A', 4.3315614905052033, 540, 100, 262440, 2631, 25212)
('802.16', '3/4', 3, 'A', 7.0372593384244073, 19675, 100, 1062450, 172, 24501)
('802.16', '1/2', 54, 'A', 0.17224314662137008, 101, 100, 65448, 15724, 20025)
('802.16', '5/6', 27, 'A', 5.7621987502251546, 1391, 100, 751140, 1759, 30716)
('802.16', '5/6', 3, 'A', 8.3010495050552269, 12532, 100, 751920, 153, 9025)
('802.16', '2/3', 3, 'A', 6.0081990134857701, 11042, 100, 530016, 217, 23004)
('802.11n', '3/4', 54, 'A', 1.3365243002952139, 100, 100, 97200, 15646, 20000)
('802.16', '2/3', 54, 'A', 1.6896183635234623, 100, 100, 86400, 13297, 20000)
('802.16', '3/4', 3, 'B', 7.0592151320329783, 15583, 100, 841482, 170, 21584)
('802.11n', '2/3', 27, 'A', 3.5534867891048223, 1554, 100, 671328, 3756, 37082)
('802.16', '1/2', 81, 'A', -0.82775685337862992, 100, 100, 97200, 32775, 20000)
('802.16', '5/6', 54, 'A', 2.9309195500080745, 100, 100, 108000, 10314, 20000)
('802.16', '1/2', 3, 'A', 4.0933328837891478, 14965, 100, 538740, 505, 59369)
('802.16', '2/3', 54, 'B', 0.68961836352346229, 100, 100, 86400, 17696, 20000)
('802.16', '3/4', 3, 'A', 7.108551639004359, 19580, 100, 1057320, 148, 22825)
('802.16', '3/4', 27, 'A', 4.3171049759861342, 458, 100, 222588, 2766, 24960)
('802.16', '2/3', 3, 'A', 6.1033637673336738, 13746, 100, 659808, 214, 25029)
('802.11n', '5/6', 27, 'A', 3.9309195500080745, 100, 100, 54000, 3570, 20000)
('802.16', '2/3', 3, 'B', 6.2523012243505054, 16652, 100, 799296, 288, 37672)
('802.16', '5/6', 3, 'A', 8.3903779568213075, 14156, 100, 849360, 169, 10322)
('802.16', '3/4', 54, 'A', 1.3365243002952139, 100, 100, 97200, 15590, 20000)
('802.16', '3/4', 3, 'B', 7.1393228692799866, 16028, 100, 865512, 180, 20089)
('802.16', '2/3', 81, 'A', 0.68961836352346229, 100, 100, 129600, 26181, 20000)
('802.11n', '1/2', 54, 'A', -0.82775685337862992, 100, 100, 64800, 22432, 20000)
('802.11n', '1/2', 27, 'A', 1.6301751923673562, 2803, 100, 908172, 5626, 61602)
('802.11n', '2/3', 54, 'A', 1.6896183635234623, 100, 100, 86400, 13275, 20000)
('802.16', '3/4', 3, 'A', 7.1800166814955206, 16794, 100, 906876, 174, 19368)
('802.16', '2/3', 81, 'B', 0.68961836352346229, 100, 100, 129600, 26519, 20000)
('802.16', '3/4', 54, 'B', 1.3365243002952139, 100, 100, 97200, 15571, 20000)
('802.16', '5/6', 81, 'A', 1.9309195500080745, 100, 100, 162000, 20596, 20000)
('802.11n', '5/6', 54, 'A', 2.9309195500080745, 100, 100, 108000, 10162, 20000)
('802.16', '2/3', 3, 'A', 6.1886564609883052, 11961, 100, 574128, 152, 20402)
('802.11n', '3/4', 81, 'A', 0.33652430029521385, 100, 100, 145800, 29104, 20000)
('802.16', '3/4', 81, 'A', 1.3365243002952139, 100, 100, 145800, 23165, 20000)
('802.16', '1/2', 54, 'A', 1.1672803368313591, 373, 100, 241704, 10799, 27608)
('802.16', '2/3', 27, 'B', 3.8779438057526261, 4008, 100, 1731456, 2805, 62468)
('802.16', '2/3', 54, 'A', 2.6896183635234623, 124, 100, 107136, 7925, 20596)
('802.11n', '2/3', 81, 'A', -0.31038163647653771, 100, 100, 129600, 32746, 20000)
('802.16', '1/2', 3, 'A', 4.1750779668425517, 13788, 100, 496368, 383, 51583)
('802.16', '3/4', 3, 'B', 7.2183107266201336, 16551, 100, 893754, 149, 18792)
('802.16', '3/4', 27, 'B', 4.709936402978057, 3648, 100, 1772928, 2638, 53182)
('802.16', '5/6', 3, 'A', 8.4744264095917838, 12902, 100, 774120, 154, 9119)
('802.16', '5/6', 54, 'A', 3.9309195500080745, 100, 100, 108000, 6952, 20000)
('802.11n', '5/6', 81, 'A', 1.9309195500080745, 100, 100, 162000, 20423, 20000)
('802.11n', '3/4', 54, 'A', 2.3365243002952139, 100, 100, 97200, 11890, 20000)
('802.16', '2/3', 27, 'A', 3.8061809345642073, 5773, 100, 2493936, 3104, 78393)
('802.11n', '1/2', 81, 'A', -0.82775685337862992, 100, 100, 97200, 33521, 20000)
('802.11n', '3/4', 27, 'A', 4.7618929734171385, 3247, 100, 1578042, 2603, 45983)
('802.16', '5/6', 27, 'A', 6.030323210311014, 5298, 100, 2860920, 1316, 55006)
('802.16', '2/3', 3, 'A', 6.2800922579963725, 14107, 100, 677136, 160, 23311)
('802.16', '3/4', 3, 'A', 7.2571821372527738, 22073, 100, 1191942, 140, 21565)
('802.16', '3/4', 81, 'B', 1.3365243002952139, 100, 100, 145800, 23451, 20000)
('802.11n', '5/6', 27, 'A', 4.930919550008074, 137, 100, 73980, 2133, 20638)
('802.16', '1/2', 81, 'A', 0.17224314662137008, 101, 100, 98172, 23453, 20032)
('802.16', '3/4', 3, 'B', 7.29604058575514, 16863, 100, 910602, 149, 18122)
('802.16', '1/2', 27, 'A', 1.9420623311810572, 5903, 100, 1912572, 4594, 100688)
('802.16', '2/3', 3, 'B', 6.3297949960388964, 22537, 100, 1081776, 315, 46651)
('802.16', '5/6', 3, 'A', 8.5624646758170471, 14049, 100, 842940, 148, 6488)
('802.16', '2/3', 54, 'B', 1.6896183635234623, 100, 100, 86400, 13334, 20000)
('802.16', '1/2', 3, 'A', 4.2602406552271512, 15468, 100, 556848, 370, 55734)
('802.16', '2/3', 3, 'A', 6.3642865534030788, 15494, 100, 743712, 148, 23056)
('802.16', '3/4', 3, 'A', 7.3244905452139486, 21808, 100, 1177632, 145, 19336)
('802.11n', '2/3', 54, 'A', 2.6896183635234623, 140, 100, 120960, 8753, 20994)
('802.11n', '5/6', 54, 'A', 3.9309195500080745, 100, 100, 108000, 6987, 20000)
('802.16', '3/4', 54, 'A', 2.3365243002952139, 100, 100, 97200, 12094, 20000)
('802.16', '2/3', 81, 'A', 1.6896183635234623, 100, 100, 129600, 20025, 20000)
('802.16', '5/6', 54, 'A', 4.930919550008074, 145, 100, 156600, 3481, 21052)
('802.16', '3/4', 3, 'B', 7.3730480069328701, 20088, 100, 1084752, 153, 20891)
('802.16', '5/6', 3, 'A', 8.6468325864091398, 14841, 100, 890460, 139, 6796)
('802.16', '2/3', 81, 'B', 1.6896183635234623, 100, 100, 129600, 20095, 20000)
('802.16', '5/6', 81, 'A', 2.9309195500080745, 100, 100, 162000, 15550, 20000)
('802.11n', '1/2', 54, 'A', 0.17224314662137008, 104, 100, 67392, 16531, 20242)
('802.11n', '3/4', 54, 'A', 3.3365243002952139, 102, 100, 99144, 7573, 20055)
('802.16', '3/4', 27, 'A', 4.7843742895021322, 3688, 100, 1792368, 2463, 50182)
('802.16', '3/4', 54, 'B', 2.3365243002952139, 100, 100, 97200, 11898, 20000)
('802.16', '2/3', 3, 'A', 6.4446240369887517, 15289, 100, 733872, 132, 21156)
('802.16', '3/4', 3, 'A', 7.3922066675249347, 18884, 100, 1019736, 148, 16887)
('802.16', '3/4', 81, 'A', 2.3365243002952139, 100, 100, 145800, 17788, 20000)
('802.16', '1/2', 3, 'A', 4.3406456296830171, 16523, 100, 594828, 391, 55987)
('802.16', '3/4', 3, 'B', 7.4436036330440869, 17951, 100, 969354, 149, 15603)
('802.16', '2/3', 3, 'B', 6.3964069154031762, 22127, 100, 1062096, 265, 42827)
('802.11n', '2/3', 27, 'A', 3.8071599338207429, 6299, 100, 2721168, 3601, 78731)
('802.11n', '5/6', 81, 'A', 2.9309195500080745, 100, 100, 162000, 15348, 20000)
('802.16', '2/3', 3, 'A', 6.5254983230172785, 14621, 100, 701808, 111, 18499)
('802.11n', '1/2', 81, 'A', 0.17224314662137008, 101, 100, 98172, 24046, 20036)
('802.16', '5/6', 3, 'A', 8.7289184586721156, 19233, 100, 1153980, 140, 7292)
('802.11n', '5/6', 27, 'A', 5.7852772077248353, 1876, 100, 1013040, 1738, 32665)
('802.16', '3/4', 81, 'B', 2.3365243002952139, 100, 100, 145800, 17946, 20000)
('802.16', '3/4', 3, 'A', 7.4649767729530296, 23653, 100, 1277262, 143, 18960)
('802.16', '2/3', 54, 'B', 2.6896183635234623, 115, 100, 99360, 8611, 20591)
('802.16', '3/4', 27, 'B', 4.8755029476111877, 6669, 100, 3241134, 2487, 72083)
('802.11n', '5/6', 54, 'A', 4.930919550008074, 139, 100, 150120, 3843, 20740)
('802.16', '3/4', 3, 'B', 7.5182408911269913, 21467, 100, 1159218, 132, 17897)
('802.11n', '3/4', 81, 'A', 1.3365243002952139, 100, 100, 145800, 23245, 20000)
('802.16', '1/2', 81, 'A', 1.1672803368313591, 541, 100, 525852, 14482, 32353)
('802.16', '2/3', 81, 'A', 2.6896183635234623, 120, 100, 155520, 11403, 20742)
('802.11n', '2/3', 81, 'A', 0.68961836352346229, 100, 100, 129600, 26527, 20000)
('802.16', '3/4', 54, 'A', 3.3365243002952139, 100, 100, 97200, 7690, 20000)
